CPARRADO,00000,SPAIN_Site,NA,SPAIN,40.0,-3.5,1,650
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,RH,Pres,Wspd,Wdir
2018,1,10,20,0,0.0,0,0.0,25,40,101325,1,180
2018,1,10,21,0,0.0,0,0.0,25,40,101325,1,180
2018,1,10,22,0,0.0,0,0.0,25,40,101325,1,180
2018,1,10,23,0,0.0,0,0.0,25,40,101325,1,180
2018,1,11,0,0,0.0,0,0.0,25,40,101325,1,180
2018,1,11,1,0,0.0,0,0.0,25,40,101325,1,180
2018,1,11,2,0,0.0,0,0.0,25,40,101325,1,180
2018,1,11,3,0,0.0,0,0.0,25,40,101325,1,180
2018,1,11,4,0,0.0,0,0.0,25,40,101325,1,180
2018,1,11,5,0,0.0,0,0.0,25,40,101325,1,180
2018,1,11,6,0,0.0,0,0.0,25,40,101325,1,180
2018,1,11,7,0,0.0,0,0.0,25,40,101325,1,180
2018,1,11,8,0,44.985,0,22.75,25,40,101325,1,180
2018,1,11,9,0,119.795,0,62.52,25,40,101325,1,180
2018,1,11,10,0,186.61,0,109.94,25,40,101325,1,180
2018,1,11,11,0,230.165,0,150.37,25,40,101325,1,180
2018,1,11,12,0,245.175,0,150.37,25,40,101325,1,180
2018,1,11,13,0,246.15,0,151.695,25,40,101325,1,180
2018,1,11,14,0,246.15,0,123.65,25,40,101325,1,180
2018,1,11,15,0,191.805,0,88.91,25,40,101325,1,180
2018,1,11,16,0,98.38,0,50.97,25,40,101325,1,180
2018,1,11,17,0,25.915,0,14.215,25,40,101325,1,180
2018,1,11,18,0,0.0,0,0.0,25,40,101325,1,180
2018,1,11,19,0,0.0,0,0.0,25,40,101325,1,180
2018,1,11,20,0,0.0,0,0.0,25,40,101325,1,180
2018,1,11,21,0,0.0,0,0.0,25,40,101325,1,180
2018,1,11,22,0,0.0,0,0.0,25,40,101325,1,180
2018,1,11,23,0,0.0,0,0.0,25,40,101325,1,180
2018,1,12,0,0,0.0,0,0.0,25,40,101325,1,180
2018,1,12,1,0,0.0,0,0.0,25,40,101325,1,180
2018,1,12,2,0,0.0,0,0.0,25,40,101325,1,180
2018,1,12,3,0,0.0,0,0.0,25,40,101325,1,180
2018,1,12,4,0,0.0,0,0.0,25,40,101325,1,180
2018,1,12,5,0,0.0,0,0.0,25,40,101325,1,180
2018,1,12,6,0,0.0,0,0.0,25,40,101325,1,180
2018,1,12,7,0,5.16,0,3.625,25,40,101325,1,180
2018,1,12,8,0,73.1,0,20.02,25,40,101325,1,180
2018,1,12,9,0,208.065,0,88.91,25,40,101325,1,180
2018,1,12,10,0,344.71000000000004,0,157.70999999999998,25,40,101325,1,180
2018,1,12,11,0,450.375,0,185.755,25,40,101325,1,180
2018,1,12,12,0,488.69,0,185.755,25,40,101325,1,180
2018,1,12,13,0,488.69,0,162.565,25,40,101325,1,180
2018,1,12,14,0,454.775,0,110.07,25,40,101325,1,180
2018,1,12,15,0,352.76,0,51.790000000000006,25,40,101325,1,180
2018,1,12,16,0,187.41,0,35.855000000000004,25,40,101325,1,180
2018,1,12,17,0,46.525,0,16.765,25,40,101325,1,180
2018,1,12,18,0,0.0,0,0.0,25,40,101325,1,180
2018,1,12,19,0,0.0,0,0.0,25,40,101325,1,180
2018,1,12,20,0,0.0,0,0.0,25,40,101325,1,180
2018,1,12,21,0,0.0,0,0.0,25,40,101325,1,180
2018,1,12,22,0,0.0,0,0.0,25,40,101325,1,180
2018,1,12,23,0,0.0,0,0.0,25,40,101325,1,180
2018,1,13,0,0,0.0,0,0.0,25,40,101325,1,180
2018,1,13,1,0,0.0,0,0.0,25,40,101325,1,180
2018,1,13,2,0,0.0,0,0.0,25,40,101325,1,180
2018,1,13,3,0,0.0,0,0.0,25,40,101325,1,180
2018,1,13,4,0,0.0,0,0.0,25,40,101325,1,180
2018,1,13,5,0,0.0,0,0.0,25,40,101325,1,180
2018,1,13,6,0,0.0,0,0.0,25,40,101325,1,180
2018,1,13,7,0,2.425,0,2.935,25,40,101325,1,180
